	PI3K-1	PI3K-2	PI3K-4	PI3K-5	PI3K-6	PI3K-7	PI3K-8	PI3K-9	PI3K-10
SCAMP1	5.08580001204304	4.56973096279448	4.89691797571445	5.26050917940152	5.19001418622819	4.99530212196913	5.3830664646406	5.12209257785346	4.82682698847623
LHFPL2	4.60655530568666	4.21168587550121	4.71605352100413	4.77321604239487	4.76941396830264	4.78019832154592	4.61109519895784	4.57676090233849	4.35998021289389
ARSB	4.86155004097376	4.48874825813773	4.78198181707974	4.75472500416702	4.74466021261952	4.84709764892563	4.78982001336479	4.68552475814058	4.71175771425927
DMGDH	1.05142922376676	0.764848300382647	1.32838053293662	1.16303346723097	1.30220626715423	1.10568045463948	1.2751691429845	1.25232604100654	1.36109190218705
BHMT2	3.44950939291776	3.05139950224707	3.25390725243489	3.27535913745189	3.38799053053594	3.08867477893609	3.2788217596445	3.1316074909339	3.6749326600928
BHMT	0.752312913571666	1.03854628816007	0.831022277528708	0.857871713753428	0.590371597760221	0.680840894091911	1.03341622576725	0.753680233932512	0.955006067127862
JMY	2.78266719672734	2.49850934975312	2.80725563743442	2.921275161674	2.90081746931571	2.67446023717321	2.75140700542676	2.66784259310014	2.5053907057181
HOMER1	3.86221254845392	3.18286832962772	3.63264947336994	3.69867038827119	3.63610976871793	3.58243137455433	3.49351327668256	3.90419235384643	3.69123998979683
PAPD4	5.06798000140725	4.74234483380038	5.15726667837747	5.10313069077327	5.08355239859048	5.16331830101643	5.16923785348997	5.12506798958163	4.91517108914678
CMYA5	1.57261946770355	0.89771262688567	1.32798677882138	1.39387417744678	1.29676423118976	1.16326776646645	1.24225615979342	1.57485242167445	1.28562526948012
MTX3	3.47730118285521	2.82572044422989	3.30704885842945	3.46093546513074	3.5537379303715	3.41324722114604	3.30836153598507	3.4306097384517	3.15323590509868
THBS4	1.67454146583136	1.71081524223012	1.64001911376216	1.496753556144	1.88437586855906	1.47469829531613	1.58256298779155	1.41392808076104	1.73634298952853
CTD-2201I18.1	0.305994377969517	0.147714956674255	0	0.321064738035931	0	0.151887946901789	0.232908426746357	0.306637622431029	0.332487889139712
SERINC5	3.25771587464709	2.81762885648149	3.2685249592689	3.24620110524178	3.29659083001169	3.31280653825343	3.26978118788477	3.35420080274584	3.04533787621777
LOC644936	0.207755823676449	0.510021514948473	0.612391869943032	0.407952348407584	0	0.284924849563597	0.601079806310312	0	0.226398653226513
SPZ1	0	0	0	0	0	0	0	0	0
CRSP8P	3.93467162053962	4.02365880151417	4.12453473895923	4.21428737793175	3.94972202098968	3.71990639787851	4.28664772874123	4.11864385220121	4.22843084081924
ZFYVE16	4.22302167547989	3.49825844761778	3.85306829213039	4.07187425999368	4.15881163119823	4.05490727642411	4.14629920829449	4.13681974974966	3.87933833675774
FAM151B	2.17401800900197	1.83840349211018	1.99932917262149	1.70041557002153	1.86704862437672	2.06466941686685	1.81221360651184	1.96059885585157	1.90783548283573
ANKRD34B	2.28080913075977	1.9364979546429	1.94319964565913	2.11305535390133	2.09028068474185	2.12819317185818	2.40406110250336	2.14816026534228	1.68092617326688
DHFR	6.07711007131337	5.80981472890597	5.98058779025208	6.21600584734156	6.12198353259254	6.12400897326708	6.26996221170912	6.07808704904333	6.03775868957983
MTRNR2L2	2.96597424247963	3.24479300333745	3.50313504922381	2.58730361103337	2.71762192645679	3.1470767434097	1.10318312930766	2.41845972263353	2.27809904554857
MSH3	3.60399378778738	3.33440768874925	3.51790334286081	3.64016153230422	3.54595633876306	3.73042632310897	3.5484890384167	3.71165250315798	3.52359700352836
RASGRF2-AS1	0.842942669616678	0	0	0	0	0	0	1.13312663342945	0
RASGRF2	1.77097276414736	1.38715044888767	1.91672039289343	1.76853345502799	1.74285511408948	1.68628567301353	1.28060639972978	1.68174991445146	1.30291131189592
RNU5E-1	0	0	0	0	0	0	0	0	0
RNU5D-1	0	0	0	0	0	0	0	0	0
CKMT2	1.49536228103966	1.0478122678507	1.39327706619407	1.32655531010895	0.90895529473015	0.631878428750314	1.20221129752991	1.49753306898355	1.51259412046353
CKMT2-AS1	1.92160791031382	1.14106612826404	1.58695580770225	2.08790703398045	1.7982551001941	1.56823684095486	1.85274122631002	1.42850941538274	1.47036524209962
ZCCHC9	3.93921717078717	3.39067666178602	3.17366407154344	3.91831728728115	3.8797380883626	3.95300900085446	3.94065428360502	4.01897307332251	3.43717126266459
ACOT12	0.281059001158894	0	0.315875338399977	0.295022700746274	0	0	0.442396460556054	0.147689878335272	0
SSBP2	3.29496425125051	2.9428543926967	3.39787897578602	3.35022632101307	3.37053130658374	3.15403478446577	3.25184484611407	3.46412826869251	3.08107644192808
ATG10	3.24251748061113	3.08465616631374	2.76969033037903	3.45321328811468	3.2344035108224	3.05889455138728	3.55924436988949	3.38630618046962	3.15885126102506
RPS23	7.99354485064806	8.12765341605214	8.03207419331409	8.10721976913884	8.06260130565755	8.1459183911939	8.16755970249191	8.17989500635918	8.15767180300077
ATP6AP1L	2.46339060928514	2.28186977783735	2.27906175046374	1.7577047064585	1.94816935143272	2.52948907176704	1.93544261241488	1.70612150348908	1.7976293334431
MIR3977	0	0	0	0	0	0	0	0	0
LINC01338	1.2363182203153	0	0.82500297007039	0.441076504859328	0	0	0.461589912250638	0	0.456138737713362
TMEM167A	5.75669887535671	5.1276910766812	5.64331562135632	5.79205861146992	5.73556269080676	5.7840271723962	5.84252142182901	5.80893404301463	5.67036050151363
SCARNA18	0	0	0	0	0	0	0	1.37852257863979	0
XRCC4	4.15551047793662	3.60523681486366	3.98701587565594	4.48031768493644	4.49269956521381	4.62716386525695	4.33119372704931	4.76400717207829	4.68082761893875
VCAN	6.63226680472472	5.87322705438198	6.44243948394604	7.05983561803345	7.07523814131867	6.42506802574836	6.96137455398014	6.50234295783042	6.47683853343211
HAPLN1	0	0	0	0	0	0.090119723419598	0	0	0
EDIL3	5.99295210693648	5.12498620598969	5.78410605243826	5.98935595871019	6.03746757955805	5.72815957551265	6.13909683317344	5.85969478167214	5.9129679597727
NBPF22P	0	0	0	0.116631065377521	0	0	0	0	0
COX7C	9.42827627016995	9.56444545320708	9.47719309935145	9.37044814684878	9.48607734924179	9.68150339526623	9.65562172310993	9.78515169388393	9.67075840523064
MIR3607	2.68151193819656	0	0	1.94725805765562	0	2.26811190380122	0	2.68435086947437	0
LOC100505878	0	0	0	0	0	0	0	0	0
MIR4280	0	0	0	0	0	0	0	0	0
LOC101929380	0	0	0	0	0	0	0	0	0
RASA1	3.65877038822235	3.21556334520949	3.66714644800345	3.90129361621847	3.98633533821075	3.70694681125397	3.82813891801305	3.75231102938731	3.6059890341165
CCNH	5.89806590902368	5.85864904486854	5.9731765645688	6.06584428949154	6.17210716466134	6.24997808559563	6.11413330308838	6.26032912508502	6.08835331905155
TMEM161B	3.87007686851143	3.52354991936366	3.58890362171413	3.73325783406822	3.53847936946537	4.10227085686451	3.67120500058421	3.80501647422616	3.81335830336392
TMEM161B-AS1	3.47887706446771	3.65284505204377	3.43293496564598	2.8731856760059	3.09250046530711	3.51163251214254	3.00231646154981	3.57816934385368	3.82352241414451
LOC102546226	0	0	0	0.187489083327946	0	0	0	0	0.194477075950316
LINC00461	0	0.0975468016272745	0.158727609049079	0	0.0609327001760675	0	0	0.0720632276813166	0.0786852069727147
MIR9-2	0	0	0	0	0	0	0	0	0
MEF2C	1.53652493628087	1.36649658644706	1.69340498930921	1.12665053201257	1.36654844133283	1.03866438405344	1.31643017141473	1.55415690370713	1.28438192229419
MEF2C-AS1	0	0.126852315732764	0.205150140028926	0	0.154921192135109	0.130462226215568	0.200825602342163	0	0.198241139650188
MIR3660	0	0	0	0	0	0	0	0	0
CETN3	3.67519548715496	3.47881022695957	3.94409297682868	4.29514790995007	4.00851076481741	4.03288147183829	4.12863820460972	4.29110191030697	3.55626035379327
LOC731157	0	0.692843114412392	0	0	0	0	0	0	0
MBLAC2	1.40558727004474	1.50956275109401	2.16005218927182	1.75384182083876	2.14325943133174	1.6708535444724	2.18831904855625	1.80929252182931	1.37289502142652
POLR3G	3.22261116285357	2.70633438846632	3.04646632159229	3.30179091134689	3.18283795362977	3.37334063434758	3.47765577116014	3.27508652682869	3.09955788385586
LYSMD3	3.41152407004217	3.07444364546958	3.47429955391105	3.59978225581055	3.51985214802474	3.31015073551565	3.45172851967066	3.4077454714384	3.17662447154316
GPR98	0.68574202913278	0.723590226890407	0.526752487073218	0.630953113021446	0.692861188992288	0.671462091875191	0.766788105477934	0.890585766979717	0.662280047466266
LUCAT1	1.31264707380928	0.903522932592186	1.29130607389779	1.7908048479601	1.28201506727301	1.76161650963118	1.12367194302306	1.54221450917424	1.11288011967692
ARRDC3	3.70935542870046	2.95527396151255	3.85933435868402	3.55308904368803	3.47966967687938	3.7432918303714	3.34322615921207	3.88841777175701	3.30887482597843
ARRDC3-AS1	0.751844222258099	0.434139482220743	0.830517223707664	1.23441276258862	0.900033352882524	1.05981570945178	0.651280009782034	0.824753630418551	0.64404316002227
NR2F1-AS1	2.86321743092139	2.43993345601749	2.55332413396318	2.4719428934661	2.80621709535458	2.43931791381603	2.66886407745488	2.84713302822102	2.72970411520997
NR2F1	3.19408477325589	3.28145205523693	2.88798588856547	2.94905870423008	3.01364339646791	2.8703385293441	2.76782647297075	2.79220107633271	3.21921101072011
MIR548AO	3.58128021547214	0	0	0	0	0	0	0	0
FAM172A	3.83116925845446	3.42492629756619	3.88960309995966	4.11292628812824	4.11893836394772	4.12782434418779	4.18499411253206	4.07494011268484	4.07540891264102
MIR2277	0	0	0	0	0	0	0	0	0
POU5F2	0	0	0	0	0	0	0	0	0
KIAA0825	0.331662148368788	0.359584022255369	0.338812694223684	0.840543105550231	0.408497311325495	0.662626329676061	0.458101255011225	0.62670792819501	0.294925474306392
ANKRD32	3.43525976264877	3.18007301521433	3.33130758219969	3.36336485935612	3.54300140606096	3.79600055172935	3.18772861877758	3.39269743269958	3.50315744035825
MCTP1	1.50011751867169	1.42837588419017	2.05297843545002	1.20380729798783	1.62584387336645	1.45511273625709	1.46421969188411	1.5760577708705	1.36303908941317
FAM81B	0.496271465646095	0.459107782550226	0	0	0.157737886749284	0	0	0	0
TTC37	5.78433089767967	5.30010286460329	5.81415655102781	5.76363237649984	5.90567159249867	5.8523999815876	5.83547781768143	5.86503534685205	5.62216925680727
ARSK	4.45356673415931	3.93253567622248	4.25151583322422	4.50175187701784	4.53868116781236	4.12155370271814	4.44893882346256	4.26328937456381	4.20138637648235
GPR150	1.10257424682816	1.36215513821809	1.77605263891518	1.25298095950107	1.4848695332604	1.10789799897635	0.629428071222831	1.40213938856306	1.3886055047752
RFESD	1.23587974996681	0.599650136645333	1.57078783788294	1.37215509793464	1.01222191945436	1.31378360186631	0.942016771033208	1.28325745235343	1.05221420111952
SPATA9	1.03219336073896	0.966294156771632	0.260898991770119	0.451560263958793	0.197934786146327	0.316784377941272	0.47248599589806	0.432093505477334	0.252271013380476
RHOBTB3	4.65598949982766	4.04610994095675	4.397368960796	4.80948948387818	4.75596391776816	4.71697064495485	4.70552855091065	4.59168151734832	4.59863999452007
GLRX	4.92670909141527	4.70480483529604	4.93813400433783	4.66460633213535	5.10590438953162	5.16666045860548	4.85711571111707	4.9114832899362	4.90066952664577
C5orf27	0.920769897337615	0.818971194160985	0.465857999496264	0.436507356324446	0.957917515095192	0.837452258239426	0.902453353999732	0.153028564207718	0.575184868776021
ELL2	4.05023271779473	3.60737144682348	3.93857375759174	3.86647869992519	3.93611178708138	4.02337773822017	3.95980239090509	4.1458856743644	3.76694923711425
MIR583	0	0	0	0	0	0	0	0	0
PCSK1	2.39038812848251	1.74230730874334	2.34642877470883	1.98904025682344	1.61662576080937	1.56336209740347	1.62641589954591	2.20119309868987	1.84629315136555
CAST	7.0987444567926	6.70877147934814	7.04467156483432	7.13374665204594	7.18496447977356	7.12743037035355	7.25905855525378	7.14928871617102	6.99263652352964
ERAP1	5.01104452421642	4.50800534221074	4.9138490544008	5.02659868692434	5.16472036105501	4.98106005683886	5.13196987729156	4.99014960737653	4.81278338957131
ERAP2	5.49494204450012	5.02214662656708	5.4194191303317	5.65916375901446	5.65122063184152	5.43946855995949	5.71236784065379	5.56520552489344	5.51810160069927
LNPEP	3.76340468967501	3.10994669417948	3.61107439784992	3.59769058524254	3.78708630815315	3.74968104552404	3.94852426053286	3.85388112585858	3.56252353684947
LIX1	0	0	0	0	0	0.105693262889364	0	0	0
RIOK2	3.5353946246981	3.51602056263573	3.31304003449008	3.73693514129381	3.83803358513333	3.69036679456075	3.79193325931147	3.88982097237627	3.53233361688166
LINC01340	0	0.850679973914188	0.737963748595932	0.389062619348157	0	0	0	0	0
RGMB	4.6944978838178	4.30253054619144	4.7227401618533	4.64068970100674	4.67827198306366	4.46388936108921	4.56056704299694	4.60641792000647	4.36253931245188
RGMB-AS1	1.77548772363607	1.28834059266993	1.42156627847274	1.47434356882293	0.775396247701022	1.31348013926509	1.03902273006825	0.508396468965256	0.944646358507434
CHD1	4.96862324668687	4.38913675640186	4.76556609508883	4.85936991169293	4.9493883669984	5.0418682120052	4.78487077396148	4.98857279004015	4.75979881962685
LOC100289230	1.81083927680481	1.4419983093921	1.49393961466496	1.42438591037925	1.6404913252017	2.23170313818017	1.47277465830837	2.14685517089822	2.04507884130553
CTD-2151A2.1	0	0	0	0	0	0	0	0	0
LOC100133050	0.384205150664083	0	0	0	0	0	0	0	0
FAM174A	5.72096971211306	5.16292850980151	5.63927977176535	5.66274650941925	5.6879498446912	5.70686210571541	5.60128917931812	5.77542266288761	5.57596504945245
ST8SIA4	0.634729942560591	0.812737546965659	0.482543695535653	0.452298191636107	0.599958474559549	0.453152016591904	0.368686770595026	0.302449485644803	0.625200930863349
SLCO4C1	0.357066117572564	0.579430762806979	1.1879431391193	0.88473291563141	1.10534907558813	0.593564896916133	1.35713891154616	0.311809167070017	0.731278460399334
SLCO6A1	0.110426862621029	0	0	0	0	0	0	0	0
LINC00492	0	0	0	0	0	0	0	0	0
LINC00491	0	0	0	0	0	0	0	0	0
PAM	8.11721594380584	7.69708341954306	7.95910140422878	8.09385712599967	8.17296560663103	7.93808936448511	8.24861370408456	8.05124802650029	7.99356184058164
GIN1	2.35006186320202	1.89637571880134	2.25470452807868	2.26753103058406	2.31291886541956	2.13703015305281	2.1437282587397	2.24657590900292	1.83937024902628
PPIP5K2	2.97296640670815	2.31793981365974	2.80810565232838	3.08422054214207	2.86884751977232	2.80492943751474	3.10144469644796	3.03148587782242	2.70580087944965
C5orf30	3.90685835670077	3.46206955948757	3.91374932966045	3.77291385556136	3.88154362807836	3.91887771429434	3.51524242806155	3.86838570499315	3.8012271847051
LOC102467212	0	0	0	0	0	0.763838284005746	0	0	0
NUDT12	2.45332395991588	2.15120737174094	2.50482230327631	2.56482279719011	2.68619812965191	2.58834617600783	2.4599565004867	2.51931190232755	2.21186018153623
RAB9BP1	0	0	0	0	0	0	0	0	0
LOC102467213	0	0	0	0.839159897530288	0	0	0	0	0
EFNA5	3.12733860367802	2.9847247032142	3.16747650768781	3.13466625921484	3.19496625234197	3.13747574576028	2.95123667618856	3.22016013832098	2.71935538332196
FBXL17	3.48562671931281	2.98665677398832	3.4244946174794	3.56138303138048	3.52202418936829	3.58011020968339	3.58268912155075	3.51494449919934	3.03912190450024
LINC01023	2.43438414101009	2.32781095967895	2.83335329211078	2.62381067139288	2.57502704965499	3.10268741969792	1.89617185782014	1.56681301730506	1.65434302677743
FER	2.60304504617196	2.16161404556513	2.10454343408913	2.33747253331349	2.46725274401969	2.28812360555837	2.28430830762373	2.09442149053057	2.52919133693652
PJA2	4.87243592017601	4.21885863079653	4.88002658040441	5.02097345914117	4.95440901743256	4.75214105318953	4.88684553405738	4.901419738627	4.55493711044027
MAN2A1	4.8120482549124	3.96460687158664	4.5322212063099	4.80375954218712	4.83885569819678	4.65064210109265	4.86758453413474	4.73919050889815	4.60208755942155
LOC100289673	0.225225708201483	0	0	0.43987528507647	0.192372448158551	0.308222025618116	0.248454211751297	0.225712214252271	0
TMEM232	0.487562766070947	0.350732598218968	0	0.277488490311902	0.359374179317678	0.249667310650349	0.457003639322493	0.488527854161264	0.287511118580849
SLC25A46	5.93194672666319	5.43626883353575	5.8871959687528	6.03801553211761	5.97445405473575	6.04042720780312	6.14904793004119	5.97385145064029	5.80682967530325
TSLP	1.46245787806316	1.20463245825187	1.0197533439478	1.07816352531387	1.38367934359612	0.830162877750901	1.2600000557795	1.29759017593983	1.1799471365477
WDR36	4.07895029138915	3.61857467644616	3.90997713601808	4.02997100112008	3.91725087295349	4.19664981794661	4.03664746032988	4.13113951680719	3.80290041829838
CAMK4	3.90069331471355	3.9905795188721	3.88702921110672	3.86727909009515	3.88552390952865	4.21929683951819	4.2354462824156	3.99321692848706	4.04409163524048
STARD4	5.41500932674498	4.93632752387457	5.1975482527373	5.32449502203831	5.4978927154461	5.11116896452006	5.45538491093728	5.39250472016094	5.25970003146226
STARD4-AS1	1.18752308431388	0.710165708037321	1.26894695938372	1.12726371367558	1.24656822907888	0.862869741506593	1.083820704219	1.28440671033868	0.919813527028267
NREP	5.09339031283246	4.60198135940628	4.99672950355212	5.7838913228532	5.85836133671719	4.78827971572382	5.62994784089894	5.0590328702278	5.03604316523238
NREP-AS1	0	0	0	0	0	0	0	0	0
EPB41L4A-AS1	5.07827704401564	5.39920495047631	4.89460590892088	5.14553573757783	5.01378530930606	5.3540949527659	4.99486366973163	5.01098596532513	4.78295543042754
SNORA13	0	0	0	0	0	1.70805254016455	2.1946556261558	0	1.4668947573196
EPB41L4A	2.48280026803039	2.66676546757452	2.25555004378001	2.59305752137745	2.40514086376978	2.50499682467232	2.16598639544689	2.56544421448654	2.45590117121458
LOC101927023	0	0	0	0	0	0	0	0.380231663616048	0
EPB41L4A-AS2	0.688876090992038	1.30229050058334	1.14980790223932	0.71866163147863	0.718845686797498	0.719906208669181	1.01516414607654	0.941243832719329	0.741038880061206
LOC102467214	0	0	0	0	0	0	0	0	0
LOC102467216	0	0	0	0	0	0	0	0	0
APC	3.64605373847342	3.319179721584	3.60351644366336	3.53389586012988	3.63778295234246	3.67529945804159	3.6287873003518	3.65134450518214	3.4621873304463
