	GFP-1	GFP-2	GFP-3	GFP-4	GFP-7	GFP-8
SEC63	5.45504370404632	5.45328862924385	5.49710712404178	5.69534308609595	5.8574100363623	5.63189910844362
OSTM1	5.70235737746446	5.76967045052796	5.65714125544644	5.88469716933443	5.96433673801096	5.8215244390236
NR2E1	0.225639200774924	0.0649459802959018	0.12496505017187	0.151414114796163	0.113368501339288	0.0685208745143519
SNX3	8.53973015841554	8.65612318756664	8.82613015930391	8.59854682349865	8.71070249066377	8.69450244562702
LACE1	2.25543879831444	1.24422783396152	1.45863197560456	1.44738969588796	1.87713887529055	1.98712020166431
FOXO3	4.77612683921295	4.6863724195618	4.70931197323058	4.58299969501891	4.4869285486821	4.49396600943054
LINC00222	0.313580728821729	0.234002021800617	0.230220110030476	0.397683573429294	0.209541067439231	0
ARMC2	0.876109649353673	0.932731202518109	0.72198545419509	0.802919825562868	0.853462330933143	0.764060842303672
ARMC2-AS1	0	0.281271637647305	0	0	0	0
SESN1	3.75937093628178	3.75913119947565	3.86112947453582	3.86151052183729	3.77387639424939	3.68923563522955
CEP57L1	2.67615304408495	2.46557988797053	2.75767666210491	2.28760822190091	2.5385026645166	2.42179149566534
LOC100996634	0.194216908233367	0.108875976506322	0	0.359041024470701	0	0
CCDC162P	0	0	0.88625596537832	0	0.252935139101705	0
CD164	8.53931193490741	8.45657050870787	8.31503041542307	8.66644072148936	8.77601471130798	8.60349498663243
PPIL6	0.44439190731435	0.715642118393262	0.433543975411405	0.378623183104139	0.497475431273875	0.249078023224599
SMPD2	4.19467350961403	4.04670188119164	3.73076603077095	3.79868433494685	3.74379189688371	3.82770261323293
MICAL1	4.97731011235587	5.13265277141556	5.21473142797268	5.10792070412103	4.69360258776832	4.92780391491195
ZBTB24	2.8173364053292	2.8911661014338	2.61837153691555	2.59048228909476	2.68585552280205	2.70640632822269
AK9	1.54405915814599	1.67212328232025	1.68205040027434	1.57975903794071	1.52949887615345	1.21223667941231
FIG4	3.81897408489096	3.78919059567816	3.73945891916414	3.67432960515655	3.58877845179601	3.41439351352289
GPR6	0.101469396872531	0	0	0	0	0.116020657352669
WASF1	4.42541554580504	4.4273030488726	4.63402358169927	4.41492823408342	4.52616278669167	4.55347944551812
CDC40	4.13533174998643	4.22885910939146	3.90455594648477	4.21144033974081	4.1442274953166	4.26943593445661
METTL24	0	0.189269927228267	0	0.418888963007995	0.457685848701419	0.199232978926732
DDO	2.9337704469053	3.13207396499382	2.12825980187868	2.77823501760108	3.13368330690425	3.10974235444998
SLC22A16	0.716540115368603	0.473817463025359	0.544364590559917	0.805254822899009	0.427740543068929	0.113884988115952
CDK19	2.84666438953489	2.74028941398307	2.62934678826883	2.3529350579174	2.63233012068855	2.71167020060872
AMD1	6.4079287431291	6.44935279642704	6.4767442252269	6.4933196671646	6.54247743216795	6.54160222421815
GTF3C6	6.59803512292663	6.54353172716099	6.74352410724335	6.39515060507654	6.57694614843573	6.62432284085442
RPF2	4.81791589123796	4.84592984706489	4.93808422589839	4.88669004347822	4.9150161316438	4.86884822112951
GSTM2P1	0.906271156943533	0.183794492017544	1.04819041651389	1.78612948972663	0.974450384023234	0.896195440345356
SLC16A10	0.135069272121096	0.760474094508299	0.210842988526841	0	0.0668036169821161	0.420492057541053
KIAA1919	1.43394928911439	1.55104968645802	0.624682783734359	1.62423212252025	1.63144650097098	1.34467377635196
REV3L	3.15694080581399	3.06849040398554	2.91074828510978	2.78941197858481	2.61439546880156	2.79390747715739
TRAF3IP2-AS1	0.747020883590353	0.998872505873491	0.856288272119572	0.529448496456673	0.792592129384217	0.715452738621357
TRAF3IP2	4.82106905486526	4.56361449700541	4.49955280603017	4.68035933856628	4.54361425807086	4.70764568741255
FYN	6.13294267858631	6.3046711162695	6.31542690009805	6.16720016404514	6.30149601143168	6.33097433389935
WISP3	3.47122427800156	3.65950034574115	3.49139104786826	4.14993152563629	4.27932677364915	4.29793401891379
TUBE1	4.56103408957543	4.56343251372412	4.77303430392344	4.46423740057938	4.65977143457139	4.41763051271939
FAM229B	2.69394736450684	2.59152385774811	2.83425140646512	2.38834478592485	2.79711083997213	2.6854440505468
LAMA4	4.88252643089695	5.47992761252852	5.17035792146291	5.02755397245771	5.44163703466571	5.1704682103346
RFPL4B	0	0	0	0	0	0
MARCKS	7.74448929450061	8.1046929509522	8.03122907366198	8.00343425140545	8.32934037166989	8.10962957558702
LINC01268	0	0	0.0774402431880733	0.182541724510306	0.200969591768013	0
FLJ34503	0.0985846538499835	0	0	0.244774323644564	0	0
HDAC2	5.62650493917762	5.74094275367534	5.66709941404145	5.79708539886906	5.89749289235241	5.87984497393703
HS3ST5	0	0.153801012298799	0	0	0	0.236652825497975
FRK	3.18852450633618	2.82122721607278	2.55997620727861	2.80507551936322	2.41367526028858	2.66044321627025
TPI1P3	0.159449778300382	0.172664048956191	0.169815860573931	0	0	0.343245622108867
NT5DC1	3.78512435487505	3.68241321031466	3.38552163292708	3.58078735532905	3.97790086673509	3.62754334897865
COL10A1	3.99667101889442	4.5585979609556	4.13697537824298	3.69496386174634	4.23453268863495	4.05403748415537
TSPYL4	3.89476151405263	4.20542328880135	4.21026427688711	4.0315860230227	4.13071593012951	3.90798114809176
TSPYL1	5.6072827700146	5.6185927924639	5.49564862871238	5.64644507151411	5.68114226022778	5.59704113234078
DSE	6.68111875142591	6.6821623133025	6.47064441718283	6.75275371980304	6.7464028263714	6.69087074081443
FAM26F	2.95747272946211	2.59570876317095	2.99387396896656	3.06567760878475	2.13391102226326	2.93083006953863
TRAPPC3L	0.59661444603319	0	0.185061250161346	0.223279930923321	0.694476886262978	0.912966629793217
FAM26E	4.05259033979922	4.28156337126269	4.12197752260206	4.12558860558611	4.07336667109639	4.06662518106628
FAM26D	0.131129130084685	0.142110239018301	0	0.320514125730521	0.716562227600242	0.523471877274287
RWDD1	5.82416827174852	5.83249676272565	6.10699620184021	5.77539412351787	5.98147847375118	6.05334641373464
RSPH4A	1.16918754429963	1.16991253568178	1.64886519525788	0.985175050509575	0.567979796847403	1.023881067149
ZUFSP	4.74731208588715	4.81890724616418	4.55016628561182	4.85043328482593	4.75964545491611	4.84063634379697
KPNA5	2.43420288943827	2.6860982958539	2.12863968042532	2.12158745406262	2.34012307369483	2.50698859523582
FAM162B	0.865235762729786	0.921354387164874	0.792343586151439	0.779108393848067	1.04126320039201	0.837454964101357
GPRC6A	0	0	0	0	0	0
RFX6	0	0.0621364589117881	0	0	0	0
VGLL2	0.172718021108072	0.569758610582315	0	0.221888450279835	0.386336656317254	0.285987215530452
ROS1	3.29269995468635	3.60470291256656	3.59617053235095	3.7904970476322	3.63218661482594	3.61369757261355
DCBLD1	6.58007337370906	6.52820143386047	5.98306976620102	6.41909607825506	6.1461559257188	6.35658985773181
GOPC	6.35010182201356	6.46374299823202	6.42213775910576	6.54334297365826	6.79260198390401	6.58019980229815
LOC101927919	0	0.247837776909801	0	0.153942826421975	0.222039096039353	0
NUS1	5.16647341792601	5.20669714860126	5.18569981387001	5.18351895904778	5.23477244244142	5.1231007946897
SLC35F1	0.76701458475369	0.593564984512953	0.954296139533026	0.688477259689186	0.619682979820444	0.556258129436458
CEP85L	2.07405061726373	2.27455497164374	2.28821338263857	1.99093971499268	1.90420301999047	2.02197563781725
BRD7P3	0.230130614653135	0.0877568472845797	0	0.104820350325281	0.152311720326514	0.261535832794897
PLN	1.99267910788632	1.17676812511642	2.12501022244499	2.08614794633989	2.27412807341028	2.17620596973758
LOC100287632	0.262475243471565	0	0	0.60567803463725	0.254239773175614	0
MCM9	2.59247380634999	2.77089313442398	2.89508508308085	2.80819166039309	2.73102940452479	2.78416626151868
ASF1A	4.83817366201082	4.45038514367682	4.76454919261107	4.79925325960895	4.77828428850198	4.73410671073434
FAM184A	0.862574765339588	0.737842731364915	0.523398587067558	0.391768483852057	0.671483370153153	0.556020407483231
MIR548B	0	0	0	0	0	0
MAN1A1	4.89928936006464	4.9976949713087	4.63234497919684	4.70731885574561	4.63034884282828	4.79313867106175
LOC285762	0	0	0	0	0	0
TBC1D32	1.66320338385673	1.3194975535557	1.28967430976036	0.959302948535257	1.53130872075408	1.27465521779797
GJA1	7.70977080522661	7.93153075900555	7.79991153489722	8.32594151501294	8.49526678514779	8.2378261069645
HSF2	3.38426633418984	3.20771941564711	3.49857167439154	3.44624097975176	3.49898960502802	3.47458094739682
SERINC1	7.8584908059895	7.90521995327731	7.75819234636544	8.07238999269856	8.12714287727475	8.05923332828431
PKIB	4.39042521495146	4.07861329295674	4.1344460341146	4.3940325583482	3.96562272763815	4.09146040324362
FABP7	3.43279722262718	3.01916753269514	3.12791759894839	3.00981571230267	2.78608006364824	2.19867434260564
SMPDL3A	4.40285485236703	4.18185724099952	3.50928529017609	3.83465642233024	4.03847177967027	4.01977408416049
CLVS2	0	0	0.0189376270979579	0	0	0
TRDN	0.0547967611919935	0	0.0584976546571897	0	0.0178687343690157	0
LOC101927990	0	0	0	0	0	0
NKAIN2	0.118482506880218	0.724070357240779	0.449920357757653	0.153017553633329	0.271017701974025	0.0692675916044438
STL	0.589370124385574	0.808354757138416	0.595481910555845	0.604798171623356	0.442630565141357	0.450227137588406
RNF217	3.85874490777246	3.90351917115117	3.88518612921667	4.02932607461987	3.93711632544124	3.96929214759431
TPD52L1	6.58649643192539	6.16925722416819	6.32591156766843	6.26135112192159	6.14761559678689	6.23966846058751
HDDC2	5.5034006574976	5.54185097994655	5.79828763140182	5.26442147386741	5.64247093197551	5.37095171662349
LOC643623	0	0	0	0	0	0
HEY2	1.76097339653161	2.35084924020525	2.37845499325398	1.80683596764787	2.47605482126471	2.08203651007508
NCOA7	5.56702809661527	5.32295104798167	5.18106833066705	5.18828258880365	5.27020640074348	5.17186706966481
HINT3	5.18728696424795	4.91809129082564	4.9236707718235	4.93987064174669	4.87298299572608	4.85970184056731
TRMT11	4.02417868904301	4.11243756289185	4.10159590176462	4.40277178265506	4.19188446307203	3.92665087165005
MIR5695	0	0	0	0	0	0
CENPW	1.4347131888176	1.77911535120709	2.03924797060396	1.90185540960411	1.95559134855555	1.48253264428082
RSPO3	1.6345834130608	2.03504635273234	1.97999496767727	1.7076020050956	1.96345227320337	1.45587165585984
RNF146	5.27287086085555	5.32614605513884	5.36296213871729	5.32075381178461	5.33590411187869	5.40524058298379
ECHDC1	6.55242131731867	6.38478997242745	6.32696777194203	6.28297091050823	6.39683150664967	6.33110863946443
KIAA0408	0	0	0	0	0.0241287651548134	0
SOGA3	0.634321683299223	1.12992792116872	0.54789025677533	0.702859308413144	0.761816267572782	0.608108432934596
C6orf58	1.34234912210405	1.78314975372717	0.706053137172017	0.388295549795633	1.17307793628158	0.747419313543227
THEMIS	0.717019603071866	0.996606607344736	0.957305389135926	0.656113533422815	0.33547268232218	0.590941101685823
PTPRK	7.78724058072186	7.63918505900619	7.47531242719652	7.99505829962062	7.64433667544954	7.81380280917846
LAMA2	3.5946441692952	4.06057991331487	3.56977971098439	3.10058971382625	3.89690755774571	3.41133832895589
ARHGAP18	4.8262099631835	4.65885200723622	4.69843208510607	4.64754262724205	4.76951730119226	4.66507977008817
TMEM244	0.333779540485625	0.647457488148766	0	0	0.323546679177536	0
L3MBTL3	3.18770916236184	3.26931434032636	3.25742267977675	3.15705840269691	3.17458154717463	3.24945172659366
SAMD3	0	0.160689100390848	0.158027806733508	0	0	0.246945989466981
TMEM200A	3.28203954184168	3.40669821260128	3.32241043688973	3.56218025298199	3.81849547014553	3.6083598702701
SMLR1	0.0791995441734202	0	0	0.198548790726101	0.0765600393023537	0.175951663279981
EPB41L2	5.27665424163148	5.43257257408678	5.47318515467473	5.19970247162938	5.28925029172223	5.3188956758306
AKAP7	1.70243480758427	2.13397996124859	1.69359121800079	1.74751478711029	1.95974718595514	1.55162625540129
ARG1	0.130710130842451	0.498443183583223	0	0.319553219972994	0	0
MED23	4.35433509761887	4.27608385421541	4.10720955682131	4.38686225802709	4.28679388502779	4.29868599078457
ENPP3	0	0	0.193760306090039	0	0	0
OR2A4	0	0	0	0	0	0
CTAGE9	0.0773143054470142	0.0839192419949574	0	0.364990240935936	0.145790414695248	0.0885068759832711
ENPP1	1.70864525279545	2.06830132442878	1.65991403739133	1.55769851411191	1.6317353053969	1.89401482052364
CTGF	11.4901159485122	11.7539325267424	11.6424318251679	11.732909845925	11.699986727151	11.8088453084839
LINC01013	2.53951395783017	3.1959742459373	3.82445501314807	1.68755493736305	2.3119379280456	2.51572701230052
MOXD1	4.50989175571112	4.6440025665254	4.42947715543468	5.21266126220685	5.32421958973091	5.1323557451717
STX7	5.09836496655448	5.1328285481024	4.91103628610606	5.0693290335756	5.1125285277167	5.02074313920152
TAAR9	0	0	0	0	0	0
TAAR8	0	0	0	0	0	0
TAAR6	0	0	0	0	0	0
TAAR5	0	0	0	0	0	0
TAAR3	0	0	0	0	0	0
TAAR2	0	0	0	0	0	0
TAAR1	0	0	0	0	0	0.213935396624571
VNN1	4.69554996010495	4.20053135686298	4.19213108345128	4.35697884418123	3.68186962260628	3.96263102829809
VNN3	3.52877472713246	3.10711740387729	2.72050996726452	3.34371053354819	2.63390224234776	2.58351774383044
VNN2	1.35790479529353	0.965196665802762	0.617931466690891	1.2065170543489	0.681543858258652	1.00432521337091
SLC18B1	5.45557642360941	4.94425294582905	4.89861970074417	5.26584273140687	5.04843340413129	5.1384283550099
RPS12	10.3866670372816	10.2761933977528	10.5754526492175	10.2213252176629	10.2819629577566	10.1861177115851
SNORD101	3.86828308220061	3.98187514106968	4.29984295895029	5.38021803514974	3.61606181826867	2.94494573445092
SNORD100	4.15383137158282	4.10826407039459	5.55130299417479	3.72262512080005	2.20340506781943	4.00155657134678
SNORA33	5.92444377921681	5.33830764370898	5.94088635521725	6.056133655768	5.17097951542862	6.22021359236195
LINC00326	0	0	0.321731635379148	0.205104023092021	0	0.181806938363188
EYA4	0.134802200242069	0.146075617614753	0.274272927895444	0.0454560303709912	0.220990908323323	0.189921066048509
EYA4-AS1	0	0.0727566173010859	0	0.246659282493938	0.0647676329408387	0
LINC01312	0	0	0.119338094989805	0	0.0551371167368339	0
TCF21	0.158995149657242	0	0.0586807313218845	0.139521394699416	0	0
TBPL1	4.94911254190597	5.09134137921637	5.15381221820145	5.14416957558174	5.05015752829702	4.99938020494597
SLC2A12	2.99880612882516	2.97527888378008	2.96814967297446	3.20912795927358	3.71833198319252	3.04964469433916
HMGA1P7	0	0	0	0	0	0
SGK1	6.73638583314144	6.70368652861116	6.8302098894532	6.89383906060723	6.83111791159468	6.72767343159136
LINC01010	0	0	0	0.238647072070606	0.0928129385964815	0
ALDH8A1	1.25491228403868	0.835437577702328	1.41138959662649	1.29281456282598	0.973896361378428	0.532240987611677
HBS1L	3.9921897532923	3.93451819660451	3.93853602170996	3.76342257762411	3.97914196184916	3.79639186119836
MIR3662	0	0	0	0	0	0
MYB	0.974023087951281	1.09291200746663	0.834617520511171	0.770572070741825	1.08241328967815	0.846340675171102
AHI1	3.25385361399977	3.51949724413187	3.43929349898396	3.2416393180024	3.07220819025582	3.17702825474545
LINC00271	0.333597388810908	0	0.127888877709208	0.539484056635149	0.116031777780373	0
PDE7B	0.144492857424262	0.26370778722788	0.259487538992439	0.0960667451851767	0.204899408855475	0
MTFR2	2.0583030054	2.31027678304635	2.82569384118058	2.1418948844158	1.65060889875506	2.18473292678952
BCLAF1	5.907593147101	5.90364198158589	5.75466782300838	6.00678610630016	6.04703976918492	5.92926886115938
MAP7	4.74246625641314	4.5725250018996	4.39332728085978	4.75676274276054	4.58260707720719	4.74122220791066
MAP3K5	3.67778053888239	3.52575251321926	3.35393325488342	3.45421981649826	3.18955560149789	2.98842434649767
PEX7	4.12641721326519	3.95199734673553	3.98524776949614	4.19138520363057	3.80150658683614	3.91476835670563
SLC35D3	0.163924087256189	0.258661499764377	0	0.1092298939636	0	0
NHEG1	0	0	0	0	0	0
IL20RA	1.0601728833186	0.558017827892955	0.430810715217797	0.691301287504864	0.793798692203321	0.583867383254912
IL22RA2	0	0.146075617614753	0	0	0	0.0789930287152446
IFNGR1	8.05492645722479	7.78133199748493	7.68656460101688	8.05424301764322	7.94900658451565	7.95525393280549
OLIG3	0	0	0	0	0	0
LOC100130476	1.24638585837413	1.01552232553888	0.693948932883905	1.09299882219094	0.931244580091824	0.583133742588548
TNFAIP3	7.86565286068184	7.6969655485836	7.82041854346141	7.89490371058073	7.52397440816603	7.68428118101627
PERP	9.25662880231821	9.00364782117119	9.0103582129755	9.54851540984242	9.64454133764156	9.47948959402131
KIAA1244	2.51571518350487	2.54424243327861	2.23858145167649	2.41935011177273	2.18415194859051	2.32476279424542
PBOV1	0	0	0	0	0	0
HEBP2	7.47173011721019	7.44299766968881	7.62468567033938	7.39184372676848	7.28907241531981	7.31134228700086
NHSL1	2.85785232139151	2.7725781626901	2.76738658557516	2.85828589463166	2.70280811154867	2.82350174608486
MIR3145	0	0	0	0	0	0
FLJ46906	4.45783671934756	4.17913097943011	4.80560942183147	4.31456883344027	4.0415231739947	4.33771473233404
LOC100507462	0	0.423817136067621	0.640777486409012	0.424308020306135	0.26554086923745	0.0842271931691811
CCDC28A	4.23484653905254	4.33556944236984	4.10592079852988	4.02223971842605	4.12052967421276	3.91258598471653
ECT2L	0.0885380611808196	0.186140720056646	0.0479948617509141	0.0584828799227312	0.0855964634688121	0.0515385258303993
REPS1	4.67031193053623	4.63287549473125	4.54691532373123	4.45009901290322	4.49697846515729	4.60688261913113
ABRACL	7.20032678916499	6.94696937815711	7.1115488685973	7.21637004284707	6.98116888496137	7.10848382371151
HECA	4.24182579419535	4.20876695922982	4.3655132918951	4.32465443881318	4.08249675849627	4.09579971454517
TXLNB	0.381705128070201	0.13600087491814	0.404635765817955	0	0.402469153662771	0.188065899703344
CITED2	7.18537056611645	7.49759062189082	7.27488875678389	7.57026540910724	7.43756481922628	7.5241032643722
LOC645434	0	0	0	0	0	0
LOC100132735	0	0	0	0	0	0
MIR3668	0	0	0	0	0	0
MIR4465	0	0	0	0	0	0
NMBR	0	0	0	0	0	0
VTA1	5.70152543063614	5.72375463029296	5.72368507403247	5.772841660155	5.86636179511674	5.82137761505365
GPR126	3.91874476993124	3.56860514610868	3.28975040927937	3.90825891335213	3.17169701960931	3.66803928343666
LOC153910	0	0.166088355307963	0	0	0	0
HIVEP2	4.92452214657082	4.84126814702467	4.74553175543566	4.75161148879292	4.63791527810302	4.53291086632219
LINC01277	0.606088786667857	0.572301886186804	0.711795257355519	0.750660553632825	0.58905426251982	0.425342207671291
